-757.269 -750.31 -260.00
-757.269 -750.31 -260.00
-759.33 -751.33 -260.00
-761.34 -751.238 -260.00
-763.401 -752.257 -260.00
-765.412 -752.165 -260.00
-767.422 -752.072 -260.00
-769.381 -750.868 -260.00
-771.392 -750.775 -260.00
-773.35 -749.57 -260.00
-774.355 -749.523 -260.00
-775.308 -748.364 -260.00
-777.266 -747.159 -260.00
-777.266 -747.159 -260.00
-779.224 -745.952 -260.00
-780.177 -744.794 -260.00
-781.076 -742.523 -260.00
NaN NaN NaN
-341.491 -458.952 -260.00
-341.491 -458.952 -260.00
NaN NaN NaN
-314.834 -439.383 -240.00
-315.839 -441.586 -240.00
-315.839 -441.586 -240.00
-317.821 -443.776 -240.00
-317.836 -444.885 -240.00
-318.827 -445.979 -240.00
-319.834 -448.182 -240.00
-319.834 -448.182 -240.00
-320.841 -450.385 -240.00
-321.833 -451.48 -240.00
-322.825 -452.575 -240.00
-323.833 -454.777 -240.00
-323.833 -454.777 -240.00
-324.841 -456.98 -240.00
-325.834 -458.074 -240.00
-325.85 -459.182 -240.00
-327.836 -461.371 -240.00
-327.836 -461.371 -240.00
-328.846 -463.573 -240.00
-329.84 -464.667 -240.00
-329.856 -465.776 -240.00
-331.844 -467.964 -240.00
-331.844 -467.964 -240.00
-333.833 -470.151 -240.00
-333.85 -471.259 -240.00
-334.845 -472.353 -240.00
-335.84 -473.447 -240.00
-336.835 -474.54 -240.00
-337.831 -475.634 -240.00
-338.826 -476.727 -240.00
-339.822 -477.821 -240.00
-340.818 -478.914 -240.00
-341.815 -480.007 -240.00
-342.811 -481.1 -240.00
-343.808 -482.193 -240.00
-345.784 -483.271 -240.00
-345.784 -483.271 -240.00
-347.761 -484.348 -240.00
-348.758 -485.441 -240.00
-349.756 -486.533 -240.00
-351.734 -487.61 -240.00
-351.734 -487.61 -240.00
-353.712 -488.687 -240.00
-355.69 -489.763 -240.00
-355.69 -489.763 -240.00
-357.669 -490.839 -240.00
-359.649 -491.914 -240.00
-359.649 -491.914 -240.00
-361.628 -492.989 -240.00
-363.608 -494.064 -240.00
-363.608 -494.064 -240.00
-365.589 -495.139 -240.00
-367.569 -496.213 -240.00
-367.569 -496.213 -240.00
-369.551 -497.287 -240.00
-371.532 -498.361 -240.00
-372.513 -498.343 -240.00
-373.494 -498.326 -240.00
-375.476 -499.399 -240.00
-376.478 -500.489 -240.00
-377.459 -500.471 -240.00
-379.442 -501.544 -240.00
-381.425 -502.616 -240.00
-381.425 -502.616 -240.00
-383.409 -503.688 -240.00
-385.393 -504.759 -240.00
-385.393 -504.759 -240.00
-387.377 -505.83 -240.00
-389.362 -506.901 -240.00
-389.362 -506.901 -240.00
-391.347 -507.972 -240.00
-393.332 -509.042 -240.00
-393.332 -509.042 -240.00
-395.318 -510.112 -240.00
-397.304 -511.182 -240.00
-397.304 -511.182 -240.00
-399.291 -512.251 -240.00
-400.296 -513.34 -240.00
-401.278 -513.32 -240.00
-403.288 -515.497 -240.00
NaN NaN NaN
-555.067 -646.921 -240.00
-555.067 -646.921 -240.00
NaN NaN NaN
-557.125 -649.077 -240.00
-559.15 -650.124 -240.00
-561.174 -651.17 -240.00
-561.174 -651.17 -240.00
-563.199 -652.216 -240.00
-564.23 -653.293 -240.00
-565.26 -654.37 -240.00
-567.286 -655.416 -240.00
-568.282 -655.384 -240.00
-569.313 -656.461 -240.00
-571.339 -657.506 -240.00
-571.339 -657.506 -240.00
-573.367 -658.55 -240.00
-575.394 -659.594 -240.00
-575.394 -659.594 -240.00
-577.422 -660.638 -240.00
-578.454 -661.715 -240.00
-579.45 -661.682 -240.00
-581.479 -662.725 -240.00
-582.511 -663.801 -240.00
-583.545 -664.878 -240.00
-585.574 -665.92 -240.00
-585.574 -665.92 -240.00
-587.604 -666.963 -240.00
-589.634 -668.005 -240.00
-589.634 -668.005 -240.00
-591.665 -669.047 -240.00
-592.699 -670.123 -240.00
-593.733 -671.198 -240.00
-595.765 -672.24 -240.00
-595.765 -672.24 -240.00
-597.797 -673.281 -240.00
-598.832 -674.356 -240.00
-599.867 -675.431 -240.00
-601.9 -676.472 -240.00
-601.9 -676.472 -240.00
-603.933 -677.512 -240.00
-604.969 -678.587 -240.00
-605.966 -678.552 -240.00
-608.039 -680.701 -240.00
NaN NaN NaN
-710.399 -736.781 -240.00
-710.399 -736.781 -240.00
NaN NaN NaN
-715.604 -741.011 -240.00
-716.655 -742.079 -240.00
-717.706 -743.147 -240.00
-718.757 -744.215 -240.00
-720.812 -745.24 -240.00
-720.812 -745.24 -240.00
-722.916 -747.375 -240.00
-722.916 -747.375 -240.00
-724.972 -748.4 -240.00
-726.024 -749.467 -240.00
-727.077 -750.535 -240.00
-728.129 -751.602 -240.00
-729.134 -751.559 -240.00
-731.24 -753.693 -240.00
-731.24 -753.693 -240.00
-733.298 -754.717 -240.00
-734.352 -755.784 -240.00
-735.357 -755.74 -240.00
-737.464 -757.874 -240.00
-738.469 -757.83 -240.00
-739.524 -758.896 -240.00
-741.583 -759.919 -240.00
-741.583 -759.919 -240.00
-743.643 -760.941 -240.00
-745.704 -761.963 -240.00
-745.704 -761.963 -240.00
-747.765 -762.984 -240.00
-749.826 -764.006 -240.00
-749.826 -764.006 -240.00
-751.888 -765.027 -240.00
-753.9 -764.937 -240.00
-755.962 -765.957 -240.00
-755.962 -765.957 -240.00
-758.025 -766.977 -240.00
-760.037 -766.886 -240.00
-762.1 -767.906 -240.00
-764.113 -767.814 -240.00
-764.113 -767.814 -240.00
-766.126 -767.722 -240.00
-768.139 -767.63 -240.00
-770.152 -767.537 -240.00
-772.165 -767.444 -240.00
-774.178 -767.351 -240.00
-776.191 -767.257 -240.00
-777.198 -767.21 -240.00
-778.204 -767.163 -240.00
-780.217 -767.069 -240.00
-782.178 -765.863 -240.00
-784.191 -765.768 -240.00
-786.152 -764.562 -240.00
-786.152 -764.562 -240.00
NaN NaN NaN
-315.839 -441.586 -240.00
-315.839 -441.586 -240.00
NaN NaN NaN
-561.174 -651.17 -240.00
-559.15 -650.124 -240.00
NaN NaN NaN
-717.706 -743.147 -240.00
-716.655 -742.079 -240.00
NaN NaN NaN
-206.917 -296.263 -220.00
-207.89 -298.475 -220.00
-207.895 -299.583 -220.00
-207.899 -300.691 -220.00
-208.872 -302.903 -220.00
-209.846 -305.115 -220.00
-209.846 -305.115 -220.00
-210.82 -307.327 -220.00
-211.794 -309.539 -220.00
-211.794 -309.539 -220.00
-212.769 -311.751 -220.00
-213.744 -313.963 -220.00
-213.744 -313.963 -220.00
-214.72 -316.174 -220.00
-215.69 -317.278 -220.00
-215.696 -318.386 -220.00
-217.637 -320.592 -220.00
-217.643 -321.701 -220.00
-218.614 -322.804 -220.00
-219.591 -325.015 -220.00
-219.591 -325.015 -220.00
-220.569 -327.226 -220.00
-221.547 -329.437 -220.00
-221.547 -329.437 -220.00
-222.525 -331.648 -220.00
-223.498 -332.751 -220.00
-224.471 -333.853 -220.00
-225.45 -336.064 -220.00
-225.45 -336.064 -220.00
-226.43 -338.275 -220.00
-227.403 -339.377 -220.00
-228.377 -340.479 -220.00
-229.358 -342.69 -220.00
-229.358 -342.69 -220.00
-230.339 -344.9 -220.00
-231.313 -346.002 -220.00
-232.288 -347.104 -220.00
-233.27 -349.314 -220.00
-233.27 -349.314 -220.00
-235.22 -351.518 -220.00
-235.22 -351.518 -220.00
-236.203 -353.727 -220.00
-237.179 -354.829 -220.00
-238.155 -355.931 -220.00
-239.139 -358.14 -220.00
-239.139 -358.14 -220.00
-241.092 -360.343 -220.00
-241.092 -360.343 -220.00
-242.077 -362.552 -220.00
-243.054 -363.653 -220.00
-244.031 -364.754 -220.00
-245.009 -365.855 -220.00
-245.017 -366.963 -220.00
-246.973 -369.165 -220.00
-246.973 -369.165 -220.00
-248.929 -371.366 -220.00
-248.938 -372.474 -220.00
-249.916 -373.575 -220.00
-250.895 -374.675 -220.00
-251.874 -375.775 -220.00
-252.862 -377.984 -220.00
NaN NaN NaN
-300.249 -443.999 -220.00
-300.249 -443.999 -220.00
-301.252 -446.204 -220.00
-302.241 -447.3 -220.00
-303.231 -448.396 -220.00
-304.221 -449.492 -220.00
-304.235 -450.601 -220.00
-306.216 -452.793 -220.00
-306.216 -452.793 -220.00
-308.198 -454.984 -220.00
-308.212 -456.092 -220.00
-309.203 -457.188 -220.00
-310.195 -458.284 -220.00
-311.186 -459.379 -220.00
-312.192 -461.583 -220.00
-312.192 -461.583 -220.00
-314.177 -463.774 -220.00
-314.191 -464.882 -220.00
-315.184 -465.977 -220.00
-316.176 -467.072 -220.00
-317.169 -468.168 -220.00
-318.177 -470.371 -220.00
-318.177 -470.371 -220.00
-320.164 -472.561 -220.00
-320.164 -472.561 -220.00
-321.173 -474.763 -220.00
-322.167 -475.858 -220.00
-323.161 -476.953 -220.00
-324.156 -478.047 -220.00
-325.15 -479.142 -220.00
-326.145 -480.236 -220.00
-327.14 -481.331 -220.00
-328.135 -482.425 -220.00
-329.13 -483.519 -220.00
-330.126 -484.613 -220.00
-331.121 -485.707 -220.00
-332.117 -486.801 -220.00
-334.093 -487.881 -220.00
-334.093 -487.881 -220.00
-336.086 -490.068 -220.00
-336.086 -490.068 -220.00
-338.063 -491.147 -220.00
-339.06 -492.241 -220.00
-340.057 -493.334 -220.00
-342.035 -494.413 -220.00
-342.035 -494.413 -220.00
-344.013 -495.491 -220.00
-345.991 -496.569 -220.00
-345.991 -496.569 -220.00
-347.97 -497.646 -220.00
-348.969 -498.739 -220.00
-349.95 -498.723 -220.00
-351.93 -499.8 -220.00
-353.91 -500.876 -220.00
-353.91 -500.876 -220.00
-355.89 -501.953 -220.00
-357.871 -503.029 -220.00
-357.871 -503.029 -220.00
-359.852 -504.104 -220.00
-361.834 -505.179 -220.00
-361.834 -505.179 -220.00
-363.816 -506.254 -220.00
-365.798 -507.329 -220.00
-366.78 -507.312 -220.00
-367.781 -508.403 -220.00
-369.764 -509.477 -220.00
-370.746 -509.46 -220.00
-371.748 -510.551 -220.00
-373.731 -511.624 -220.00
-374.714 -511.607 -220.00
-375.716 -512.698 -220.00
-377.7 -513.77 -220.00
-378.683 -513.753 -220.00
-379.685 -514.843 -220.00
-381.671 -515.915 -220.00
-381.671 -515.915 -220.00
-383.656 -516.987 -220.00
-384.66 -518.077 -220.00
-385.642 -518.058 -220.00
-387.65 -520.238 -220.00
-387.65 -520.238 -220.00
-389.637 -521.309 -220.00
-390.641 -522.398 -220.00
-391.624 -522.38 -220.00
-393.634 -524.558 -220.00
-393.634 -524.558 -220.00
-395.622 -525.628 -220.00
-396.627 -526.717 -220.00
-397.632 -527.806 -220.00
-398.638 -528.895 -220.00
-399.622 -528.876 -220.00
-401.633 -531.053 -220.00
-401.633 -531.053 -220.00
-403.646 -533.23 -220.00
-403.646 -533.23 -220.00
-405.637 -534.299 -220.00
-406.643 -535.387 -220.00
-407.65 -536.475 -220.00
-409.642 -537.543 -220.00
-409.642 -537.543 -220.00
-411.657 -539.719 -220.00
-411.657 -539.719 -220.00
-413.673 -541.895 -220.00
-413.673 -541.895 -220.00
-415.666 -542.962 -220.00
-416.674 -544.049 -220.00
-417.683 -545.137 -220.00
-418.692 -546.224 -220.00
-419.701 -547.312 -220.00
-420.71 -548.399 -220.00
-421.719 -549.486 -220.00
-423.714 -550.552 -220.00
-423.714 -550.552 -220.00
-425.734 -552.726 -220.00
-425.734 -552.726 -220.00
-427.754 -554.9 -220.00
-427.754 -554.9 -220.00
-429.775 -557.073 -220.00
-429.775 -557.073 -220.00
-431.797 -559.246 -220.00
-431.797 -559.246 -220.00
-433.819 -561.419 -220.00
-433.819 -561.419 -220.00
-435.843 -563.591 -220.00
-435.843 -563.591 -220.00
-437.867 -565.764 -220.00
-437.867 -565.764 -220.00
-439.891 -567.936 -220.00
-439.891 -567.936 -220.00
-441.917 -570.107 -220.00
-441.917 -570.107 -220.00
-443.943 -572.279 -220.00
-443.943 -572.279 -220.00
-445.944 -573.341 -220.00
-446.957 -574.427 -220.00
-447.971 -575.512 -220.00
-448.985 -576.597 -220.00
-449.973 -576.574 -220.00
-452.001 -578.744 -220.00
-452.001 -578.744 -220.00
-454.004 -579.806 -220.00
-456.007 -580.867 -220.00
-456.007 -580.867 -220.00
-458.01 -581.928 -220.00
-460.014 -582.988 -220.00
-460.014 -582.988 -220.00
-462.019 -584.049 -220.00
-464.023 -585.109 -220.00
-465.012 -585.084 -220.00
-466.001 -585.06 -220.00
-468.006 -586.119 -220.00
-469.983 -586.069 -220.00
-471.961 -586.02 -220.00
-473.939 -585.969 -220.00
-475.945 -587.027 -220.00
-477.923 -586.977 -220.00
-479.901 -586.925 -220.00
-481.879 -586.874 -220.00
-482.868 -586.848 -220.00
-483.857 -586.822 -220.00
-485.835 -586.77 -220.00
-487.813 -586.718 -220.00
-489.821 -587.774 -220.00
-491.799 -587.721 -220.00
-493.777 -587.667 -220.00
-495.786 -588.722 -220.00
-496.775 -588.695 -220.00
-497.764 -588.668 -220.00
-499.773 -589.723 -220.00
-500.793 -590.804 -220.00
-501.814 -591.886 -220.00
-503.824 -592.94 -220.00
-503.824 -592.94 -220.00
-505.865 -595.102 -220.00
-505.865 -595.102 -220.00
-506.917 -597.292 -220.00
-507.938 -598.373 -220.00
-507.969 -599.482 -220.00
-509.022 -601.672 -220.00
-510.044 -602.753 -220.00
-510.075 -603.862 -220.00
-511.128 -606.051 -220.00
-512.182 -608.241 -220.00
-512.213 -609.35 -220.00
-512.245 -610.459 -220.00
-513.299 -612.648 -220.00
-514.353 -614.838 -220.00
-514.385 -615.947 -220.00
-514.416 -617.056 -220.00
-515.471 -619.245 -220.00
-516.526 -621.435 -220.00
NaN NaN NaN
-518.701 -628.031 -220.00
-519.758 -630.221 -220.00
-520.814 -632.41 -220.00
-520.814 -632.41 -220.00
-521.871 -634.599 -220.00
-522.896 -635.679 -220.00
-523.922 -636.76 -220.00
-524.979 -638.949 -220.00
-524.979 -638.949 -220.00
-527.031 -641.109 -220.00
-527.031 -641.109 -220.00
-528.09 -643.298 -220.00
-529.116 -644.378 -220.00
-530.143 -645.457 -220.00
-531.169 -646.537 -220.00
-532.196 -647.617 -220.00
-533.223 -648.696 -220.00
-534.251 -649.776 -220.00
-535.278 -650.855 -220.00
-537.3 -651.905 -220.00
-537.3 -651.905 -220.00
-539.356 -654.064 -220.00
-539.356 -654.064 -220.00
-541.413 -656.222 -220.00
-542.408 -656.192 -220.00
-543.437 -657.271 -220.00
-544.465 -658.35 -220.00
-545.494 -659.429 -220.00
-547.519 -660.477 -220.00
-547.519 -660.477 -220.00
-549.544 -661.525 -220.00
-550.574 -662.604 -220.00
-551.603 -663.682 -220.00
-553.629 -664.729 -220.00
-553.629 -664.729 -220.00
-555.655 -665.777 -220.00
-557.682 -666.824 -220.00
-557.682 -666.824 -220.00
-559.709 -667.87 -220.00
-560.74 -668.948 -220.00
-561.771 -670.026 -220.00
-563.799 -671.072 -220.00
-564.796 -671.04 -220.00
-565.827 -672.118 -220.00
-567.856 -673.164 -220.00
-567.856 -673.164 -220.00
-569.885 -674.209 -220.00
-570.917 -675.286 -220.00
-571.95 -676.363 -220.00
-573.98 -677.408 -220.00
-573.98 -677.408 -220.00
-576.01 -678.452 -220.00
-577.044 -679.529 -220.00
-578.041 -679.496 -220.00
-580.108 -681.65 -220.00
-580.108 -681.65 -220.00
-582.14 -682.693 -220.00
-583.174 -683.77 -220.00
-584.208 -684.846 -220.00
-586.241 -685.889 -220.00
-586.241 -685.889 -220.00
-588.311 -688.041 -220.00
-589.309 -688.008 -220.00
-590.344 -689.084 -220.00
-591.379 -690.16 -220.00
-592.377 -690.126 -220.00
-594.449 -692.278 -220.00
-594.449 -692.278 -220.00
-596.484 -693.319 -220.00
-597.52 -694.395 -220.00
-598.556 -695.47 -220.00
-600.592 -696.511 -220.00
-600.592 -696.511 -220.00
-602.628 -697.552 -220.00
-603.665 -698.627 -220.00
-604.702 -699.702 -220.00
-606.739 -700.743 -220.00
-606.739 -700.743 -220.00
-608.776 -701.783 -220.00
-610.813 -702.823 -220.00
-610.813 -702.823 -220.00
-612.851 -703.862 -220.00
-613.89 -704.937 -220.00
-614.889 -704.902 -220.00
-616.928 -705.941 -220.00
-617.967 -707.015 -220.00
-619.006 -708.089 -220.00
-621.046 -709.127 -220.00
-622.046 -709.092 -220.00
-623.085 -710.166 -220.00
-625.126 -711.203 -220.00
-625.126 -711.203 -220.00
-627.166 -712.241 -220.00
-629.207 -713.278 -220.00
-629.207 -713.278 -220.00
-631.248 -714.316 -220.00
-632.289 -715.389 -220.00
-633.29 -715.352 -220.00
-635.373 -717.499 -220.00
-636.374 -717.462 -220.00
-637.415 -718.535 -220.00
-639.458 -719.571 -220.00
-639.458 -719.571 -220.00
-641.501 -720.607 -220.00
-643.545 -721.642 -220.00
-643.545 -721.642 -220.00
-645.589 -722.677 -220.00
-646.632 -723.75 -220.00
-647.633 -723.712 -220.00
-649.72 -725.857 -220.00
-650.722 -725.819 -220.00
-651.765 -726.891 -220.00
-653.811 -727.925 -220.00
-653.811 -727.925 -220.00
-655.857 -728.959 -220.00
-657.903 -729.993 -220.00
-657.903 -729.993 -220.00
-659.95 -731.026 -220.00
-661.997 -732.059 -220.00
-661.997 -732.059 -220.00
-664.044 -733.092 -220.00
-665.09 -734.163 -220.00
-666.092 -734.124 -220.00
-668.184 -736.267 -220.00
-669.186 -736.228 -220.00
-670.232 -737.299 -220.00
-672.282 -738.33 -220.00
-672.282 -738.33 -220.00
-674.331 -739.362 -220.00
-676.381 -740.393 -220.00
-676.381 -740.393 -220.00
-678.431 -741.424 -220.00
-680.482 -742.455 -220.00
-680.482 -742.455 -220.00
-682.533 -743.485 -220.00
-683.58 -744.555 -220.00
-684.584 -744.515 -220.00
-686.636 -745.545 -220.00
-687.684 -746.615 -220.00
-688.732 -747.685 -220.00
-690.785 -748.714 -220.00
-691.789 -748.673 -220.00
-692.838 -749.743 -220.00
-694.891 -750.772 -220.00
-695.895 -750.731 -220.00
-696.899 -750.69 -220.00
-698.953 -751.718 -220.00
-700.003 -752.787 -220.00
-701.008 -752.746 -220.00
-703.062 -753.774 -220.00
-704.113 -754.843 -220.00
-705.117 -754.801 -220.00
-707.172 -755.828 -220.00
-709.228 -756.855 -220.00
-709.228 -756.855 -220.00
-711.284 -757.882 -220.00
-713.341 -758.908 -220.00
-713.341 -758.908 -220.00
-715.398 -759.934 -220.00
-717.455 -760.96 -220.00
-717.455 -760.96 -220.00
-719.512 -761.986 -220.00
-721.57 -763.011 -220.00
-721.57 -763.011 -220.00
-723.629 -764.036 -220.00
-725.687 -765.061 -220.00
-725.687 -765.061 -220.00
-727.746 -766.086 -220.00
-729.806 -767.11 -220.00
-729.806 -767.11 -220.00
-731.865 -768.134 -220.00
-733.926 -769.158 -220.00
-733.926 -769.158 -220.00
-735.986 -770.181 -220.00
-738.047 -771.204 -220.00
-738.047 -771.204 -220.00
-740.108 -772.227 -220.00
-742.17 -773.25 -220.00
-742.17 -773.25 -220.00
-744.232 -774.272 -220.00
-746.294 -775.295 -220.00
-746.294 -775.295 -220.00
-748.357 -776.316 -220.00
-750.42 -777.338 -220.00
-751.427 -777.293 -220.00
-752.434 -777.248 -220.00
-754.498 -778.27 -220.00
-756.562 -779.29 -220.00
-757.569 -779.245 -220.00
-758.576 -779.2 -220.00
-760.641 -780.22 -220.00
-762.655 -780.129 -220.00
-764.72 -781.149 -220.00
-766.735 -781.057 -220.00
-766.735 -781.057 -220.00
-768.75 -780.965 -220.00
-770.816 -781.984 -220.00
-772.832 -781.891 -220.00
-774.847 -781.798 -220.00
-776.862 -781.705 -220.00
-778.878 -781.612 -220.00
-780.893 -781.518 -220.00
-782.908 -781.423 -220.00
-784.924 -781.329 -220.00
NaN NaN NaN
-207.899 -300.691 -220.00
-207.895 -299.583 -220.00
NaN NaN NaN
-301.252 -446.204 -220.00
-300.249 -443.999 -220.00
NaN NaN NaN
-520.814 -632.41 -220.00
-520.814 -632.41 -220.00
NaN NaN NaN
-76.2994 -127.553 -200.00
-78.1781 -129.785 -200.00
-78.1692 -130.894 -200.00
-79.1089 -132.01 -200.00
-80.0402 -134.234 -200.00
-80.0402 -134.234 -200.00
-80.9718 -136.458 -200.00
-81.9124 -137.574 -200.00
-82.8532 -138.69 -200.00
-83.7859 -140.914 -200.00
-83.7859 -140.914 -200.00
-84.719 -143.138 -200.00
-85.6525 -145.361 -200.00
-85.6525 -145.361 -200.00
-86.5864 -147.585 -200.00
-87.5208 -149.809 -200.00
-87.5129 -150.917 -200.00
-87.5051 -152.025 -200.00
-88.44 -154.249 -200.00
-89.3754 -156.472 -200.00
-89.3754 -156.472 -200.00
-90.3112 -158.695 -200.00
-90.2961 -160.912 -200.00
-91.2325 -163.135 -200.00
-91.2325 -163.135 -200.00
-92.1693 -165.358 -200.00
-92.1546 -167.575 -200.00
-93.0921 -169.798 -200.00
-93.0921 -169.798 -200.00
-94.0299 -172.021 -200.00
-94.0157 -174.237 -200.00
-94.9541 -176.46 -200.00
-94.9541 -176.46 -200.00
-95.893 -178.683 -200.00
-96.8323 -180.905 -200.00
-96.8255 -182.013 -200.00
-96.8187 -183.122 -200.00
-97.7586 -185.344 -200.00
-98.7055 -186.458 -200.00
-99.6526 -187.572 -200.00
-100.593 -189.794 -200.00
-100.587 -190.903 -200.00
-101.535 -192.016 -200.00
-102.476 -194.238 -200.00
-102.476 -194.238 -200.00
-104.373 -196.465 -200.00
-104.373 -196.465 -200.00
-105.316 -198.687 -200.00
-106.265 -199.8 -200.00
-107.214 -200.914 -200.00
-108.163 -202.027 -200.00
-109.113 -203.14 -200.00
-110.062 -204.253 -200.00
-111.012 -205.365 -200.00
-111.962 -206.478 -200.00
-112.913 -207.591 -200.00
-113.863 -208.704 -200.00
-115.77 -209.82 -200.00
-115.77 -209.82 -200.00
-117.672 -212.045 -200.00
-117.672 -212.045 -200.00
-119.579 -213.161 -200.00
-120.531 -214.273 -200.00
-121.487 -214.276 -200.00
-123.391 -216.5 -200.00
-124.347 -216.503 -200.00
-125.3 -217.615 -200.00
-127.209 -218.729 -200.00
-127.209 -218.729 -200.00
-129.119 -219.843 -200.00
-131.028 -220.957 -200.00
-131.028 -220.957 -200.00
-132.939 -222.071 -200.00
-134.85 -223.184 -200.00
-134.85 -223.184 -200.00
-136.761 -224.297 -200.00
-138.672 -225.409 -200.00
-138.672 -225.409 -200.00
-140.584 -226.521 -200.00
-142.496 -227.633 -200.00
-142.496 -227.633 -200.00
-144.409 -228.745 -200.00
-146.322 -229.856 -200.00
-146.322 -229.856 -200.00
-148.236 -230.967 -200.00
NaN NaN NaN
-174.121 -258.672 -200.00
-175.084 -260.887 -200.00
-175.084 -260.887 -200.00
-176.047 -263.103 -200.00
-177.011 -265.318 -200.00
-177.012 -266.426 -200.00
-177.014 -267.534 -200.00
-177.978 -269.749 -200.00
-178.942 -271.964 -200.00
-178.944 -273.072 -200.00
-178.946 -274.18 -200.00
-179.911 -276.395 -200.00
-180.876 -278.609 -200.00
-180.88 -280.825 -200.00
-180.88 -280.825 -200.00
-181.846 -283.04 -200.00
-181.85 -285.256 -200.00
-182.817 -287.471 -200.00
-182.821 -289.687 -200.00
-182.821 -289.687 -200.00
-183.789 -291.901 -200.00
-183.793 -294.117 -200.00
-184.761 -296.332 -200.00
-184.763 -297.44 -200.00
-184.766 -298.548 -200.00
-185.734 -300.762 -200.00
-186.703 -302.976 -200.00
-186.703 -302.976 -200.00
-187.672 -305.19 -200.00
-188.641 -307.404 -200.00
-188.644 -308.512 -200.00
-189.611 -309.618 -200.00
-190.581 -311.831 -200.00
-190.584 -312.939 -200.00
-191.552 -314.045 -200.00
-192.523 -316.258 -200.00
-192.523 -316.258 -200.00
-193.495 -318.472 -200.00
-194.466 -320.685 -200.00
-194.466 -320.685 -200.00
-195.439 -322.898 -200.00
-196.411 -325.112 -200.00
-196.411 -325.112 -200.00
-197.384 -327.325 -200.00
-198.354 -328.43 -200.00
-198.357 -329.538 -200.00
-200.298 -331.747 -200.00
-200.301 -332.855 -200.00
-201.272 -333.96 -200.00
-202.247 -336.173 -200.00
-202.247 -336.173 -200.00
-203.222 -338.385 -200.00
-204.193 -339.49 -200.00
-205.164 -340.594 -200.00
-206.14 -342.806 -200.00
-206.14 -342.806 -200.00
-207.117 -345.018 -200.00
-208.089 -346.122 -200.00
-209.061 -347.226 -200.00
-210.039 -349.438 -200.00
-210.039 -349.438 -200.00
-211.016 -351.65 -200.00
-211.989 -352.754 -200.00
-212.963 -353.858 -200.00
-213.941 -356.069 -200.00
-213.941 -356.069 -200.00
-215.889 -358.276 -200.00
-215.889 -358.276 -200.00
-216.869 -360.488 -200.00
-217.843 -361.591 -200.00
-218.818 -362.694 -200.00
-219.793 -363.797 -200.00
-220.768 -364.9 -200.00
-221.749 -367.111 -200.00
-221.749 -367.111 -200.00
-223.7 -369.316 -200.00
-223.7 -369.316 -200.00
-225.652 -371.522 -200.00
-225.652 -371.522 -200.00
-226.634 -373.732 -200.00
-227.611 -374.835 -200.00
-228.588 -375.937 -200.00
-229.565 -377.039 -200.00
-230.542 -378.141 -200.00
-231.519 -379.243 -200.00
-231.526 -380.351 -200.00
-233.481 -382.555 -200.00
-233.481 -382.555 -200.00
-235.437 -384.759 -200.00
-235.437 -384.759 -200.00
-237.394 -386.962 -200.00
-237.401 -388.07 -200.00
-238.38 -389.172 -200.00
-239.359 -390.273 -200.00
-240.338 -391.375 -200.00
-241.318 -392.476 -200.00
-241.325 -393.584 -200.00
