73.9789 -278.415 15.1 4.9
178.072 233.936 35 5.1
-1.78557 -303.952 59.4 4.9
46.7942 -24.087 89.4 4.9
397.8 127.09 11.5 4.1
6.49833 14.5267 15.5 4.8
304.28 141.75 42.5 4.8
-37.9877 -183.484 246 4
69.2179 -178.357 48.8 4.9
-34.3169 -251.725 104.5 4.8
400.912 149.909 42.1 4.2
-27.6101 -159.743 162.9 4.9
75.651 -275.606 26 5.1
-105.608 -126.423 24.4 4.6
9.79937 -279.942 51.1 4.8
106.539 -306.509 11 5.9
157.014 -229.355 19.6 4.3
-5.04334 -192.803 10 4
158.587 -224.202 30.8 4.1
359.87 126.494 10 4.5
90.5504 -75.456 40.8 4.7
-39.7009 -175.522 150.2 4.7
66.771 -188.726 48.1 4.9
110.995 -105.227 44.5 4.2
276.512 136.751 41.4 4.6
-29.354 -202.89 142.1 4
47.2413 133.139 10.1 4.4
126.605 -11.5566 57.5 4.1
29.919 -324.513 59 4.2
23.4184 -305.664 37.1 4
95.3945 -321.417 36.8 4.4
279.46 90.9385 36.9 4.2
-36.1677 -224.7 126.5 4.5
-39.1879 -288.026 88 4.1
143.649 -218.2 27.7 4.5
192.146 140.447 15.7 4.3
27.008 -306.823 29.3 4.8
70.4907 66.3163 104 4.8
132.91 117.538 10 4.1
84.5318 -160.149 43.8 4.3
18.6818 -201.297 38.2 5.5
32.8403 -298.295 37.9 4.3
239.99 43.0688 29.7 4.4
-136.55 -74.3379 35 4.3
-27.5476 -157.193 166.8 4.7
111.997 -47.4874 42.6 4.8
-44.4196 -205.506 162.2 4.1
-64.978 -182.878 163 6.2
182.145 120.189 35 4
-45.0324 -327.325 46.2 4.5
-7.87007 -317.229 54.1 4.5
-14.1393 -317.758 64.8 5.2
106.583 -24.7695 45.6 5
-21.9715 -43.3596 35 4.4
333.892 38.1399 19.9 4.5
97.4975 76.7692 70.8 4.3
-33.1361 -206.151 142.3 4
-78.0148 21.0978 22 4
1.70828 54.8188 14.4 4.5
393.697 11.144 10 4.4
117.565 42.2471 63.6 4.2
62.3206 -301.617 33.5 4.3
31.1375 -294.666 26.8 4.9
98.0957 -89.8034 10 4.2
66.6698 -84.6734 26 5.8
-28.0156 -180.258 156.7 4.4
-126.896 -83.6206 33.9 4.3
87.8159 84.1725 81.7 4.7
45.0997 -293.858 25.7 4.5
70.288 94.0551 133.4 4.2
-99.2666 -156.203 10 4.3
56.8234 -296.847 48.8 4.1
-32.6301 -169.34 178.1 3.4
-21.8874 -175.079 156.2 4.2
141.315 -10.3425 36.6 3.6
96.6813 89.8454 84.2 3.8
-59.6962 11.8459 9.9 3.9
242.118 -130.476 35 4.2
94.586 -177.993 35 3.7
-46.9745 -216.729 137.6 3
29.3596 -60.817 111.5 4.4
135.582 118.065 59.3 4.1
-65.12 -126.346 6.3 3.5
54.7374 -4.83576 100 3.8
26.9795 72.9151 4.8 4.1
31.1515 -257.299 35 4.5
35.1632 -53.8287 86.8 3.7
122.801 -66.3914 30.1 4.1
43.0361 -286.578 57.3 4.7
61.1751 -217.905 35 4.5
-117.367 -216.477 243.2 4.4
15.7483 -85.7964 26.9 4.1
110.978 -16.9919 10 4
103.617 -19.2992 10 4.1
97.3759 -175.04 10 4.3
82.5356 -176.726 36 4.4
90.6673 -103.194 31.5 3.9
96.2949 -281.461 48.8 3.5
73.6544 -276.758 38.2 3.2
77.0804 -279.346 35 3.5
71.4609 -108.307 53.8 5.1
165.737 136.162 50.3 4.2
97.2105 -279.442 43.9 4.6
150.59 -151.617 32.9 3.6
-82.7778 -173.937 9.5 4.2
127.771 -180.575 19.8 4.4
81.1551 -109.525 27.3 3.8
-30.4179 -178.736 160.7 3.9
29.3088 -33.3102 164.4 3.8
398.949 173.432 10.1 3.4
23.7187 -36.0771 178.2 4.1
110.783 -199.336 30.4 4
-33.3045 -160.923 163.1 3.7
-36.3847 -247.204 93.9 3.7
116.507 -119.84 48.1 4.2
409.233 24.2922 35 4.3
66.4018 -154.125 34.3 4.9
66.3056 -145.364 24.9 4.4
41.2433 -257.559 35.4 4.4
-25.4005 -183.44 160.1 3.8
101.09 8.71395 68.8 4.2
111.204 -74.0351 23 4.1
